smiles,doi,id,group,group_name,MIC,lgMIC,scaffold,RAScore,SAScore,QED Score,MolWt,TPSA,HBD,HBA,RotatableBonds,LogP,SAS
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)C6CC6,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,16b,OC(=O)C1=CNC2=CC(N3CCN(CCC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,0.0042058865588277,-2.376142445282494,O=c1ccn(C2CC2)c2cc(N3CCN(CCc4nc5ccccc5[nH]4)CC3)ccc12,0.9739822,8.910101860758425,0.44393223766663,475.5240000000003,94.46,2.0,6.0,6.0,3.4147000000000016,2.618223908943172
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)CC,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,17a,OC(=O)C1=CNC2=CC(N3CCN(CNC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,0.0344455663174029,-1.4628666706447035,O=c1cc[nH]c2cc(N3CCN(CNc4nc5ccccc5[nH]4)CC3)ccc12,0.96614486,8.89722879283236,0.4028501789340057,464.5010000000002,106.49,3.0,7.0,6.0,2.926600000000001,2.7504622978155613
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)C6CC6,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,17b,OC(=O)C1=CNC2=CC(N3CCN(CNC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,0.0083943321469343,-2.0760138506204884,O=c1ccn(C2CC2)c2cc(N3CCN(CNc4nc5ccccc5[nH]4)CC3)ccc12,0.9392622,8.910101860758425,0.3922775174923579,476.5120000000002,106.49,3.0,7.0,6.0,3.241600000000002,2.7982529858662506
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)CC,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,18a,COC(=O)C1=CNC2=CC(N3CCN(CC3)C=NC3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,0.1343093143509501,-0.8718938679645638,O=c1cc[nH]c2cc(N3CCN(C=Nc4nc5ccccc5[nH]4)CC3)ccc12,0.10836736,8.910101860758425,0.2698084378443105,476.5120000000002,95.82,1.0,7.0,5.0,3.305400000000001,2.99013575509702
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)C6CC6,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,18b,COC(=O)C1=CNC2=CC(N3CCN(CC3)C=NC3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,0.0163758922302532,-1.785795028428132,O=c1ccn(C2CC2)c2cc(N3CCN(C=Nc4nc5ccccc5[nH]4)CC3)ccc12,0.8987001,8.922891740981662,0.2619547839894534,488.52300000000025,95.82,1.0,7.0,5.0,3.6204000000000023,3.031607296169799
C(=N\NC(N)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,10.1002/jhet.4548,7a,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.0898320858651009,-1.0465685160577365,c1ccc2[nH]cnc2c1,0.6476593,8.695921646084624,0.3333542932044003,278.297,122.23,3.0,5.0,3.0,1.0283000000000002,2.7781918429328023
C(=N\NC(NCC1=CC=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7b,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.2714278734711824,-0.5663455558172313,S=C(NCc1ccccc1)N/N=C/c1nc2ccccc2[nH]1,0.89213663,8.791473205437047,0.2765487775232388,368.42200000000014,108.24,3.0,5.0,5.0,2.8594,2.5029423792765506
C(=N\NC(NC(C)(C)C)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,10.1002/jhet.4548,7c,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.7475964773253987,-0.126332753683983,c1ccc2[nH]cnc2c1,0.6533422,8.750748850479063,0.3442800176126817,334.4050000000001,108.24,3.0,5.0,3.0,2.4577,2.842423147663659
C(=N\NC(NC1CCCCC1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7d,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.2774363769028667,-0.5568365957053494,S=C(N/N=C/c1nc2ccccc2[nH]1)NC1CCCCC1,0.73006606,8.77795011680664,0.3347131692930711,360.443,108.24,3.0,5.0,4.0,2.9919,2.6977925146165127
C(=N\NC(NC(C)C)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,10.1002/jhet.4548,7e,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.1950820593174312,-0.7097826685742359,c1ccc2[nH]cnc2c1,0.8727089,8.737083225146723,0.3443202073639486,320.37800000000004,108.24,3.0,5.0,4.0,2.0676,2.762776434109833
C(=N\NC(NC1=C(OC)C=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7f,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.0650328676112907,-1.186867095441558,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.34664926,8.804937509573431,0.2675377590342842,384.42100000000016,117.47000000000004,3.0,6.0,5.0,3.190300000000001,2.5362405367368073
C(=N\NC(NC1=CC=C(Cl)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7g,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,1.2858759386894347,0.1091990698777503,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.80977374,8.791473205437047,0.2710580424500857,388.84000000000015,108.24,3.0,5.0,4.0,3.8351000000000015,2.5259234831412165
C(=N\NC(NC1=CC=C(F)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7h,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.167837050364542,-0.775112161548393,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.55286247,8.791473205437047,0.2805761010587161,372.3850000000001,108.24,3.0,5.0,4.0,3.320800000000002,2.5308208487892667
C(=N\NC(NC1=CC=C(OC)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7i,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.5202629408903259,-0.2837771084496143,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.4630281,8.804937509573431,0.2675377590342842,384.4210000000001,117.47000000000004,3.0,6.0,5.0,3.190300000000001,2.5006486339027987
C(=N\NC(NC1=CC=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7j,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.7054275596439,-0.1515475773202679,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.71619165,8.77795011680664,0.2873452445700858,354.3950000000001,108.24,3.0,5.0,4.0,3.181700000000001,2.478812666295818
C(=N\NC(NCC)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,10.1002/jhet.4548,7k,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.8160573982131606,-0.0882792936351488,c1ccc2[nH]cnc2c1,0.7313507,8.723384134642414,0.3431145867610598,306.35100000000006,108.24,3.0,5.0,4.0,1.6790999999999998,2.747319482501135
C(=N\NC(NC1=CC=C(Br)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7l,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.1442448608440978,-0.8408996509404021,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.63039404,8.791473205437047,0.2489972473011257,433.29100000000017,108.24,3.0,5.0,4.0,3.944200000000002,2.5767995632255154
C(=N\NC(NC1=C(Cl)C(Cl)=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,10.1002/jhet.4548,7m,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.2362474455744946,-0.6266328786023987,S=C(N/N=C/c1nc2ccccc2[nH]1)Nc1ccccc1,0.70928544,8.804937509573431,0.2470609592200577,423.2850000000002,108.24,3.0,5.0,4.0,4.488500000000002,2.684755500299559
C(=N\NC(NCC1=CC=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(Br)C3,10.1002/jhet.4548,7n,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.2485577436922258,-0.6045727020867776,S=C(NCc1ccccc1)N/N=C/c1nc2ccccc2[nH]1,0.97967815,8.764373377666843,0.3537353479391926,402.3210000000001,65.1,3.0,3.0,4.0,3.713700000000002,2.443038155160586
C(=N\NC(NC1CCCCC1)=S)(\C)/C=2NC=3C(N2)=CC(Br)=CC3,10.1002/jhet.4548,7o,C\C(=N/NC(N)=S)C1=NC2=CC=CC=C2N1,thiosemicarbazide,0.0633967469861186,-1.1979330260650107,S=C(N/N=C/c1nc2ccccc2[nH]1)NC1CCCCC1,0.4837173,8.750748850479063,0.4204945968751644,394.342,65.1,3.0,3.0,3.0,3.8462000000000014,2.6813027100367712
C1=CC=CC2=C1[N]C(=N2)\C(=N\N(C3=CC=C(C=C3)C[S](=O)(=O)N(\N=C(\C)[H])[H])[H])C#N,10.1002/jccs.202000418J Chin Chem Soc.2021;68:1291–1301.http://www.jccs.wiley-vch.de© 2021 The Chemical Society Located in Taipei & Wiley-VCH GmbH1291,6b,[H]NS(=O)(=O)CC1=CC=C(C=C1)N([H])\N=C(/C#N)C1=NC2=C([N]1)C=CC=C2,sulfonamide,0.0229946252915525,-1.638373663069154,C(=N/Nc1ccccc1)\C1=Nc2ccccc2[N]1,0.4348159,8.818338538521378,0.5506888229236744,394.4400000000001,133.17000000000002,2.0,7.0,7.0,2.38288,3.474003121585741
C1=CC=CC2=C1[N]C(=N2)C(=NN(C3=CC=C(C=C3)C[S](=O)(=O)N([H])C4=NC=CC=N4)[H])C#N,10.1002/jccs.202000418J Chin Chem Soc.2021;68:1291–1301.http://www.jccs.wiley-vch.de© 2021 The Chemical Society Located in Taipei & Wiley-VCH GmbH1291,6d,[H]NS(=O)(=O)CC1=CC=C(C=C1)N([H])\N=C(/C#N)C1=NC2=C([N]1)C=CC=C2,sulfonamide,0.0322856527009393,-1.4909904292813427,O=S(=O)(Cc1ccc(NN=CC2=Nc3ccccc3[N]2)cc1)Nc1ncccn1,0.19749784,8.858125234884326,0.4341807001514843,431.4610000000001,146.59,2.0,8.0,7.0,2.68968,3.189420626679321
ClC=1C=CC=CC1N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,https://doi.org/10.1007/s11030-018-9828-1,4b,C(N1C=C(C2=NC3=C(N2)C=CC=C3)C2=C1C=CC=C2)C1=CN(N=N1)C1=CC=CC=C1,"1,2,3-triazole",0.0147095164687746,-1.8324016031660413,c1ccc(-n2cc(Cn3cc(-c4nc5ccccc5[nH]4)c4ccccc43)nn2)cc1,0.9073005,8.858125234884326,0.4079576812667587,424.8950000000001,64.32,1.0,5.0,4.0,5.467000000000003,2.4738043724987175
ClC1=CC=C(C=C1)N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,https://doi.org/10.1007/s11030-018-9828-1,4c,C(N1C=C(C2=NC3=C(N2)C=CC=C3)C2=C1C=CC=C2)C1=CN(N=N1)C1=CC=CC=C1,"1,2,3-triazole",0.0147095164687746,-1.8324016031660413,c1ccc(-n2cc(Cn3cc(-c4nc5ccccc5[nH]4)c4ccccc43)nn2)cc1,0.97612834,8.858125234884326,0.4079576812667587,424.8950000000001,64.32,1.0,5.0,4.0,5.467000000000003,2.4362812955756414
N1=NN(C=C1CN2C=C(C3=NC=4C=CC=CC4N3)C=5C=CC=CC52)C6=CC=C(OC)C=C6,https://doi.org/10.1007/s11030-018-9828-1,4g,C(N1C=C(C2=NC3=C(N2)C=CC=C3)C2=C1C=CC=C2)C1=CN(N=N1)C1=CC=CC=C1,"1,2,3-triazole",0.0594564255748246,-1.2258012034356751,c1ccc(-n2cc(Cn3cc(-c4nc5ccccc5[nH]4)c4ccccc43)nn2)cc1,0.9709317,8.871238734620038,0.4338606359733793,420.47600000000017,73.55,1.0,6.0,5.0,4.822200000000004,2.430900527821038
O=N(=O)C=1C=CC=CC1N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,https://doi.org/10.1007/s11030-018-9828-1,4h,C(N1C=C(C2=NC3=C(N2)C=CC=C3)C2=C1C=CC=C2)C1=CN(N=N1)C1=CC=CC=C1,"1,2,3-triazole",0.0071765335390989,-2.144085281157809,c1ccc(-n2cc(Cn3cc(-c4nc5ccccc5[nH]4)c4ccccc43)nn2)cc1,0.9684923,8.884273883353071,0.3113374557608909,435.44700000000006,107.46,1.0,7.0,5.0,4.721800000000003,2.585291798768461
FC(F)(F)C=1C=CC=C(C1)N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,https://doi.org/10.1007/s11030-018-9828-1,4j,C(N1C=C(C2=NC3=C(N2)C=CC=C3)C2=C1C=CC=C2)C1=CN(N=N1)C1=CC=CC=C1,"1,2,3-triazole",0.0545319306266591,-1.2633491264528771,c1ccc(-n2cc(Cn3cc(-c4nc5ccccc5[nH]4)c4ccccc43)nn2)cc1,0.96671194,8.89722879283236,0.3614261176929993,458.4470000000002,64.32,1.0,5.0,4.0,5.832400000000003,2.59522724626917
FC=1C=CC(=CC1)C=2N=C3C=CC(Cl)=CC3=C(C2)C4=NC5=NC=CC=C5N4,http://dx.doi.org/10.5772/intechopen.108949,XLV,FC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)C(=C1)C1=NC2=C(N1)C=CC=N2,quinoline,0.0166752933517606,-1.7779265172356848,c1ccc(-c2cc(-c3nc4ncccc4[nH]3)c3ccccc3n2)cc1,0.9836639,8.804937509573431,0.4351883521148832,374.8060000000001,54.46,1.0,3.0,2.0,5.632600000000003,2.2930620864728795
FC=1C=CC(=CC1)C2=NC=3C=CC(Cl)=CC3C(=C2)C4=NC=5C=C(Cl)C(Cl)=CC5N4,http://dx.doi.org/10.5772/intechopen.108949,XLVI,FC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)C(=C1)C1=NC2=C(N1)C=CC=C2,quinoline,0.0141176576885893,-1.8502373526683469,c1ccc(-c2cc(-c3nc4ccccc4[nH]3)c3ccccc3n2)cc1,0.97769976,8.831672371174363,0.3065788109608029,442.70800000000014,41.57,1.0,2.0,2.0,7.544400000000002,2.3202712236528296
FC=1C=CC(=CC1)C=2N=C3C=CC=CC3=C(C2)C4=NC5=NC=CC=C5N4,http://dx.doi.org/10.5772/intechopen.108949,XLVII,FC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)C(=C1)C1=NC2=C(N1)C=CC=N2,quinoline,0.0183628559088732,-1.7360597736244638,c1ccc(-c2cc(-c3nc4ncccc4[nH]3)c3ccccc3n2)cc1,0.99002224,8.791473205437047,0.4929958830987951,340.36100000000005,54.46,1.0,3.0,2.0,4.979200000000003,2.192084634318805
FC=1C=CC(=CC1)C2=NC=3C=CC=CC3C(=C2)C4=NC=5C=C(Cl)C(Cl)=CC5N4,http://dx.doi.org/10.5772/intechopen.108949,XLVIII,FC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)C(=C1)C1=NC2=C(N1)C=CC=C2,quinoline,0.0153087593046639,-1.815060005184964,c1ccc(-c2cc(-c3nc4ccccc4[nH]3)c3ccccc3n2)cc1,0.9899094,8.818338538521378,0.3455759952328506,408.2630000000001,41.57,1.0,2.0,2.0,6.891000000000003,2.2214639549190736
C1=CC=C2C(=C1)N=C([N]2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(N=C5C(=NN(C5=O)C6=CC=C(C=C6)Cl)C)[H],http://doi.org/10.31788/RJC.2023.1638382,34,[H]N(N=C1C(C)=NN(C1=O)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=NC2=CC=CC=C2[N]1,pyrimidine/pyrazole/isoxazole,0.0154968619350639,-1.8097562361691963,O=C1C(=NNc2ccc(-c3ccc(C4=Nc5ccccc5[N]4)cc3)cc2)C=NN1c1ccccc1,0.3458173,8.935597317008098,0.3140927046608815,503.9730000000002,83.52000000000001,1.0,5.0,5.0,6.525400000000005,2.863682842055594
C1=CC=C2C(=C1)N=C([N]2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(\N=C\5C(=NN(C5=O)C6=CC=CC(=C6)Cl)C)[H],http://doi.org/10.31788/RJC.2023.1638382,35,[H]N(N=C1C(C)=NN(C1=O)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=NC2=CC=CC=C2[N]1,pyrimidine/pyrazole/isoxazole,0.0154968619350639,-1.8097562361691963,O=C1/C(=N/Nc2ccc(-c3ccc(C4=Nc5ccccc5[N]4)cc3)cc2)C=NN1c1ccccc1,0.8188662,8.935597317008098,0.3140927046608815,503.9730000000002,83.52000000000001,1.0,5.0,5.0,6.525400000000005,2.897066175388927
CCCCCCCN1C2=CC=CC=C2N=C1COC3=C(C=CC4=CC5=[N+](CCC6=CC7=C(C=C65)OCO7)C=C43)OC.[Cl-],https://doi.org/10.1016/j.ejphar.2021.174027,6,[Cl-].COC1=C(OCC2=NC3=CC=CC=C3N2)C2=C[N+]3=C(C=C2C=C1)C1=CC2=C(OCO2)C=C1CC3,berberine,1.1,0.041392685158225,c1cc(OCc2nc3ccccc3[nH]2)c2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,0.97176445,8.997834860305378,0.1832509614294117,586.1320000000004,58.620000000000005,0.0,6.0,10.0,3.990800000000004,3.1041261906299322
O=C1N(C2=NC=3C=CC=CC3N2C)C(C4=CC=C(Cl)C=C4)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5a,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.1444180961651218,-0.8403783845208855,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.32385942,9.022168641975847,0.5210435263331866,346.217,38.13,0.0,3.0,2.0,3.9220000000000015,3.126158551698099
O=C1N(C2=NC=3C=CC=CC3N2C)C(C4=CC=C(C=C4)N(=O)=O)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5b,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.1401467055713921,-0.8534171067440921,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.242233,9.042970786773743,0.3122009787353947,356.769,81.27000000000001,0.0,5.0,3.0,3.176800000000002,3.2312855009533177
O=C1N(C2=NC=3C=CC=CC3N2C)C(C=4C=CC=CC4Cl)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5g,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.1444180961651218,-0.8403783845208855,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.26909554,9.022168641975847,0.5210435263331866,346.217,38.13,0.0,3.0,2.0,3.9220000000000015,3.1720383150117097
O=C1N(C2=NC=3C=CC=CC3N2C)C(C=4C=CC=CC4N(=O)=O)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5c,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.140146705571392,-0.8534171067440921,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.32392508,9.042970786773743,0.3122009787353946,356.7690000000001,81.27000000000001,0.0,5.0,3.0,3.176800000000002,3.2893384679862834
O=C1N(C2=NC=3C=CC=CC3N2C)C(C=4C=CC=C(C4)N(=O)=O)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5d,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.2102200583570882,-0.6773258476884108,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.48053592,9.042970786773743,0.3122009787353947,356.769,81.27000000000001,0.0,5.0,3.0,3.176800000000002,3.272491654799472
O=C1N(C2=NC=3C=CC=CC3N2C)C(C4=CC=C(C=C4)N(C)C)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5e,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.140908181410829,-0.8510637901523612,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.2766566,9.042970786773743,0.5348436523710447,354.841,41.370000000000005,0.0,4.0,3.0,3.334600000000002,3.23239319326101
O=C1N(C2=NC=3C=CC=CC3N2C)C(C4=CC(OC)=CC=C4OC)C1Cl,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5f,CN1C(=NC2=C1C=CC=C2)N1C(C(Cl)C1=O)C1=CC=CC=C1,azetidine-2-one,0.1344722234175308,-0.8713674142660023,O=C1CC(c2ccccc2)N1c1nc2ccccc2[nH]1,0.3420802,9.053361858533446,0.521374359637245,371.82400000000007,56.59,0.0,5.0,4.0,3.285800000000002,3.1964007525844567
O=S(=O)(NC(=N)N)C1=CC=C(C=C1)N2N=NC(=C2)CSC3=NC=4C=CC=CC4N3,https://doi.org/10.1186/s13065-018-0479-1,4f,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.5974287227860713,-0.2237139015048585,c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,0.9909894,8.831672371174363,0.2064308283284302,428.50300000000016,155.42999999999998,4.0,8.0,6.0,1.6076699999999997,2.712798007712143
O=S(=O)(NC1=NC=CC=C1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,https://doi.org/10.1186/s13065-018-0479-1,4c,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.1380655293518685,-0.8599147376482887,O=S(=O)(Nc1ccccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,0.97064304,8.871238734620038,0.353837550875869,463.5480000000002,118.45,2.0,8.0,7.0,3.631700000000001,2.513791202297737
O=S(=O)(NC1=NC=CS1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,https://doi.org/10.1186/s13065-018-0479-1,4d,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.1362928763546766,-0.8655268429232474,O=S(=O)(Nc1nccs1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,0.92032313,8.858125234884326,0.3489734937321187,469.57700000000017,118.45,2.0,9.0,7.0,3.693200000000002,2.6038186655635123
O=S(=O)(NC1=NC=CC=N1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,https://doi.org/10.1186/s13065-018-0479-1,4b,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.2755437684054626,-0.559809406368591,O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,0.9851881,8.871238734620038,0.3514545778474204,464.5360000000002,131.34,2.0,9.0,7.0,3.026700000000001,2.57703130049741
O=S(=O)(NC=1N=C(C=C(N1)C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,https://doi.org/10.1186/s13065-018-0479-1,4a,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.2598509916969487,-0.585275621393784,O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,0.98311365,8.89722879283236,0.3292562557866564,492.5900000000002,131.34,2.0,9.0,7.0,3.6435400000000016,2.6484302290007236
O=S(=O)(NC=1ON=C(C1C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,https://doi.org/10.1186/s13065-018-0479-1,4e,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.1329005758332762,-0.8764731373366317,O=S(=O)(Nc1ccno1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,0.9722535,8.884273883353071,0.335224770277836,481.56300000000016,131.59,2.0,9.0,7.0,3.841540000000002,2.713331247827268
O=S(=O)(NC=1N=C(C=C(N1)C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC=8N=C(C=C(N8)C)C,https://doi.org/10.1186/s13065-018-0479-1,6a,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.0766490932651795,-1.115492978347222,O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5ncccn5)cc4)nn3)nn2)cc1,0.8936314,9.182485141262914,0.1467582058447893,834.9739999999998,223.14,2.0,17.0,13.0,4.953580000000004,3.44702448155961
O=S(=O)(NC1=NC=CC=N1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC8=NC=CC=N8,https://doi.org/10.1186/s13065-018-0479-1,6b,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.0821707456738386,-1.0852827719217877,O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5ncccn5)cc4)nn3)nn2)cc1,0.9483366,9.138352712570876,0.1593449991841671,778.8660000000001,223.14,2.0,17.0,13.0,3.7199000000000018,3.295533019258359
